city,date,fare,ride_id
Grahamburgh,2019-02-02 03:52:00,22.53,6583080000000
North Markport,2019-01-17 11:37:00,8.68,930356000000
Port Samanthamouth,2019-01-01 21:04:00,11.71,1849660000000
West Angela,2019-04-11 06:59:00,29.06,713854000000
Port David,2019-03-03 11:38:00,13.41,6413540000000
Christopherfurt,2019-02-23 08:31:00,15.61,8295290000000
Lake Scottton,2019-02-27 07:09:00,9.43,8167810000000
Valentineton,2019-01-03 05:56:00,37.4,4181290000000
Jerryton,2019-02-19 13:59:00,21.27,2523550000000
Reynoldsfurt,2019-03-21 17:25:00,11.97,9406110000000
Hurleymouth,2019-02-24 15:39:00,8.33,2051790000000
South Latoya,2019-03-13 01:15:00,16.01,2755060000000
North Jasmine,2019-03-21 18:31:00,39.02,7925530000000
Richardfort,2019-03-16 23:00:00,21.39,237473000000
Roberthaven,2019-05-03 05:43:00,42.15,2593370000000
South Michelleport,2019-01-05 05:57:00,39.9,6107070000000
Port Johnbury,2019-01-15 18:45:00,40.32,2121000000000
Loganberg,2019-01-31 15:03:00,20.36,1816760000000
Robertport,2019-04-30 23:36:00,14.81,1468740000000
South Michelleport,2019-02-27 02:00:00,10.4,6475100000000
New Jacobville,2019-03-03 05:28:00,41.39,3091550000000
Martinezhaven,2019-04-12 06:49:00,11.55,9306300000000
West Gabriel,2019-04-08 21:34:00,13.31,8629910000000
South Jack,2019-04-10 01:23:00,29.97,6134960000000
New Paulville,2019-01-05 08:35:00,21.57,3713140000000
Royland,2019-01-11 09:50:00,18.42,5578370000000
Roberthaven,2019-01-15 21:25:00,30.42,5912510000000
Justinberg,2019-03-12 16:33:00,24.41,3085650000000
West Angela,2019-02-21 08:28:00,40.55,1832100000000
North Madeline,2019-01-30 18:20:00,16.5,8651910000000
Port Angela,2019-02-03 06:01:00,6.42,9465220000000
North Jason,2019-03-30 06:31:00,12.04,6617570000000
West Patrickchester,2019-04-18 11:41:00,29.12,8009820000000
North Jason,2019-03-27 19:19:00,30.66,3371330000000
West Anthony,2019-02-03 18:24:00,19.66,2909280000000
Liumouth,2019-04-29 19:55:00,32.1,2696750000000
Martinezhaven,2019-04-13 19:46:00,40.2,8856600000000
West Josephberg,2019-01-12 12:45:00,5.77,5094740000000
Simpsonburgh,2019-01-05 16:36:00,39.44,252492000000
New Paulville,2019-01-05 17:16:00,44.68,3084380000000
Christopherfurt,2019-02-04 12:11:00,41.12,807740000000
Johnton,2019-03-15 21:16:00,30.27,1604980000000
South Jack,2019-02-06 12:17:00,7.71,6332020000000
Joneschester,2019-03-28 07:41:00,7.56,4606110000000
Lake Danielberg,2019-02-23 13:51:00,9.25,8304100000000
Port Frank,2019-01-18 11:45:00,19.98,4493440000000
Lake Jonathanshire,2019-01-21 12:12:00,37.25,2966540000000
Rogerston,2019-03-07 12:09:00,27.26,9445960000000
South Karenland,2019-01-02 21:27:00,19.57,7272200000000
West Gabriel,2019-01-15 18:25:00,11.71,3842430000000
West Gabriel,2019-01-12 16:34:00,31.98,2986880000000
Robertport,2019-03-17 22:50:00,14.61,8501450000000
West Christopherberg,2019-04-03 12:01:00,33.03,1478760000000
Lake Scottton,2019-04-02 21:10:00,43.2,3927210000000
West Christopherberg,2019-02-07 01:24:00,10.91,3730800000000
West Anthony,2019-04-18 08:11:00,11.2,3221740000000
Robertport,2019-04-16 09:48:00,36.11,5886550000000
Erikaland,2019-03-27 08:27:00,26.25,4808800000000
Williamsview,2019-01-17 04:00:00,32.29,7451580000000
West Robert,2019-01-30 11:32:00,43.02,7200180000000
Hurleymouth,2019-02-06 00:10:00,32.93,4140230000000
New Paulton,2019-02-21 02:37:00,27.56,3954580000000
Deanville,2019-01-07 19:34:00,21.5,9422000000000
Karenside,2019-01-12 01:28:00,37.73,1873050000000
New Paulton,2019-03-12 13:53:00,38.26,79314274773
Port Samanthamouth,2019-04-09 20:55:00,24.99,6743230000000
South Phillip,2019-05-03 11:43:00,8.3,8580230000000
Lake Danielberg,2019-02-06 04:11:00,29.96,2332000000000
Martinezhaven,2019-02-06 10:58:00,40.29,4665190000000
Pattyland,2019-04-12 11:58:00,28.65,6924230000000
Port Johnbury,2019-02-05 16:04:00,7.44,3008330000000
Richardfort,2019-03-22 04:41:00,16.35,5934240000000
Valentineton,2019-02-17 19:23:00,37.19,5020450000000
Rodneyfort,2019-04-19 09:46:00,35.79,9917200000000
West Christopherberg,2019-04-19 04:53:00,22.86,9748850000000
Valentineton,2019-03-08 07:57:00,43.59,5859670000000
New Jacobville,2019-02-21 08:59:00,40.05,3017980000000
Joneschester,2019-05-05 02:00:00,21.74,2729180000000
Johnton,2019-01-14 10:53:00,19.68,8534360000000
West Heidi,2019-01-29 08:17:00,38.68,4818940000000
West Christopherberg,2019-04-11 14:46:00,4.88,7740850000000
West Angela,2019-03-17 09:42:00,23.45,7766330000000
South Evanton,2019-01-09 15:10:00,40.73,6529650000000
West Gabriel,2019-01-23 05:22:00,40.17,9157930000000
Carriemouth,2019-04-05 02:03:00,38.17,8161200000000
West Ericstad,2019-03-18 15:28:00,23.62,6209240000000
North Jasmine,2019-04-22 15:53:00,6.49,1617290000000
Martinezhaven,2019-04-30 00:42:00,36.07,1517730000000
West Gabriel,2019-02-17 07:39:00,17.03,4385810000000
Liumouth,2019-03-06 04:42:00,37.4,602124000000
Roberthaven,2019-05-02 21:36:00,21.8,3456710000000
West Angela,2019-02-21 12:29:00,27.68,791846000000
West Robert,2019-02-01 11:37:00,30.94,218488000000
Carriemouth,2019-04-27 20:41:00,8.28,451752000000
North Jason,2019-01-08 23:32:00,10.74,1777360000000
West Angela,2019-04-13 21:50:00,28.75,3697510000000
Reynoldsfurt,2019-02-03 10:14:00,6.34,5560690000000
Lake Jonathanshire,2019-04-11 21:32:00,22.48,3505460000000
New Kimberlyborough,2019-02-05 11:23:00,18.02,3979120000000
Jerryton,2019-03-23 08:27:00,37.89,4275220000000
Joneschester,2019-03-04 18:00:00,41.65,9830270000000
Lake Jonathanshire,2019-02-16 01:49:00,17.58,3641780000000
Richardfort,2019-01-03 01:06:00,5.32,3268840000000
Deanville,2019-01-29 21:11:00,25.39,9623390000000
Richardfort,2019-03-29 15:16:00,37.76,4802690000000
Royland,2019-03-23 12:21:00,13.7,8505730000000
Jerryton,2019-04-20 18:57:00,29.84,8129670000000
Lake Jonathanshire,2019-01-17 13:15:00,28.42,6544220000000
Karenberg,2019-04-24 12:57:00,34.67,6995540000000
Joneschester,2019-02-17 10:04:00,10.52,3382310000000
Rogerston,2019-02-27 03:58:00,27.4,6535370000000
North Jason,2019-01-11 05:08:00,19.64,6877010000000
Reynoldsfurt,2019-04-11 23:49:00,38.35,6517890000000
Rogerston,2019-01-26 14:42:00,11.13,9117400000000
Grahamburgh,2019-03-11 08:09:00,34.53,1668090000000
Lake Jonathanshire,2019-01-21 09:48:00,22.36,2522100000000
Lake Danielberg,2019-03-05 23:23:00,44.77,904235000000
Liumouth,2019-01-30 08:51:00,22.9,2852060000000
West Gabriel,2019-01-28 22:22:00,5.58,8437990000000
North Jason,2019-01-24 01:46:00,40.15,6720070000000
West Robert,2019-03-16 16:27:00,42.89,3371310000000
Huntermouth,2019-01-24 17:07:00,42.36,2881100000000
Karenside,2019-01-17 12:18:00,11.6,2896160000000
Karenberg,2019-02-19 16:11:00,12.25,3871930000000
Amandaburgh,2019-01-29 23:28:00,41.06,4296860000000
West Robert,2019-02-18 11:51:00,44.97,341568000000
Pattyland,2019-01-12 20:07:00,17.85,1717520000000
West Robert,2019-02-19 00:53:00,40.64,5090000000000
Lake Jonathanshire,2019-02-23 06:10:00,26.63,5372490000000
Raymondhaven,2019-03-31 14:58:00,7.67,3677670000000
New Kimberlyborough,2019-04-24 02:21:00,37.73,2211220000000
North Jasmine,2019-05-08 07:29:00,18.55,5682020000000
Reynoldsfurt,2019-02-09 17:49:00,21.02,6197090000000
West Anthony,2019-03-08 10:33:00,41.3,1154690000000
West Christopherberg,2019-01-30 08:11:00,16.85,7337260000000
Erikaland,2019-02-11 03:01:00,35.89,1692280000000
Port Samanthamouth,2019-02-02 01:57:00,39.28,2671260000000
New Jacobville,2019-04-30 11:44:00,5.6,3975720000000
Huntermouth,2019-03-27 11:50:00,22.64,9536740000000
Joneschester,2019-03-19 01:52:00,42.74,4496210000000
Port Frank,2019-01-15 07:42:00,30.93,8726140000000
Leahton,2019-03-03 01:24:00,43.44,4290920000000
Raymondhaven,2019-02-07 16:19:00,38.67,8352960000000
South Latoya,2019-04-22 12:29:00,27.54,3391380000000
West Ericstad,2019-03-04 12:31:00,43.98,6434940000000
Liumouth,2019-04-12 02:27:00,10.53,8954520000000
Port Johnbury,2019-04-25 00:15:00,10.26,2977080000000
Robertport,2019-04-18 06:58:00,24.48,4267630000000
South Michelleport,2019-04-27 11:18:00,27.89,355231000000
Grahamburgh,2019-02-16 12:22:00,30.23,5124140000000
Liumouth,2019-04-02 16:53:00,25.56,9544290000000
Grahamburgh,2019-04-10 01:16:00,37.67,1448870000000
Rogerston,2019-02-03 21:09:00,4.41,1718710000000
New Paulville,2019-01-21 20:51:00,33.47,8221240000000
Liumouth,2019-02-28 15:20:00,30.3,2081810000000
Port Frank,2019-02-06 03:34:00,34.86,3935960000000
Loganberg,2019-02-21 18:53:00,36.21,8542270000000
Karenside,2019-03-21 23:26:00,26.69,7728920000000
West Angela,2019-04-14 12:28:00,39.95,7950040000000
West Josephberg,2019-01-31 13:24:00,38.28,4195600000000
West Samuelburgh,2019-02-22 18:15:00,7.13,2717850000000
Lake Danielberg,2019-02-06 19:59:00,30.31,3396700000000
Johnton,2019-01-31 11:17:00,23.36,3671340000000
West Ericstad,2019-01-21 12:14:00,8.07,7506040000000
Lake Scottton,2019-04-18 23:06:00,4.36,5843810000000
North Jasmine,2019-04-17 10:37:00,11.76,4450940000000
North Jason,2019-04-15 17:35:00,42.29,5008030000000
North Jason,2019-03-04 10:14:00,38.49,3338030000000
Lake Danielberg,2019-02-17 05:30:00,11.7,4874330000000
Christopherfurt,2019-04-04 01:11:00,24.47,571641000000
Port Johnbury,2019-01-04 02:56:00,32.75,1737290000000
Port Angela,2019-05-04 09:50:00,21.62,6302510000000
Port Frank,2019-04-28 09:03:00,15,7321190000000
North Barbara,2019-01-08 05:21:00,25.84,3505170000000
North Jason,2019-04-14 19:46:00,8.05,7833720000000
Barajasview,2019-01-12 23:20:00,21.64,3010030000000
North Jasmine,2019-01-13 16:18:00,16.92,5896680000000
South Karenland,2019-04-25 05:20:00,36.71,7085370000000
West Gabriel,2019-02-20 09:30:00,28.13,7467210000000
Carriemouth,2019-03-25 21:25:00,26.4,4293520000000
Huntermouth,2019-03-17 15:43:00,30.31,6909760000000
Valentineton,2019-01-12 05:52:00,42.31,5901460000000
East Kaylahaven,2019-01-29 06:40:00,26.79,5038190000000
Lake Danielberg,2019-04-12 05:18:00,41.45,5338700000000
West Robert,2019-01-15 08:14:00,33.91,2161160000000
Williamsstad,2019-04-04 06:55:00,31.52,778427000000
Port David,2019-04-22 23:30:00,30.03,7355590000000
Karenside,2019-03-03 18:15:00,19.19,1723490000000
Valentineton,2019-03-16 23:59:00,5.23,7407810000000
New Kimberlyborough,2019-04-03 03:36:00,43.07,5603780000000
New Jacobville,2019-04-20 05:31:00,13.35,9259170000000
Joneschester,2019-04-13 18:44:00,27.36,7530380000000
Joneschester,2019-04-20 09:40:00,30.12,8972500000000
Jerryton,2019-03-24 12:17:00,31.47,5424250000000
Grahamburgh,2019-01-03 15:37:00,17.61,7877230000000
Royland,2019-01-18 00:03:00,32.11,4548840000000
West Robert,2019-03-10 20:00:00,6.74,6675180000000
Karenside,2019-02-19 20:56:00,17.41,1217250000000
Williamsview,2019-04-18 02:07:00,39.79,8745530000000
Simpsonburgh,2019-03-03 08:45:00,7.63,4176780000000
West Angela,2019-05-07 01:03:00,12.35,2050510000000
West Heidi,2019-01-15 11:49:00,21.44,83498621902
Leahton,2019-03-13 09:17:00,36.79,6214130000000
Reynoldsfurt,2019-02-14 11:25:00,39.4,9070690000000
Christopherfurt,2019-03-13 01:47:00,32.05,2788820000000
Raymondhaven,2019-03-20 02:20:00,38.53,8658260000000
Port Johnbury,2019-03-26 07:22:00,7.63,8089280000000
West Gabriel,2019-05-05 01:24:00,27.57,4428770000000
Barronchester,2019-01-27 03:08:00,27.79,6653620000000
East Kentstad,2019-04-07 19:44:00,18.75,6575960000000
Lake Omar,2019-01-17 21:33:00,21.71,966912000000
Myersshire,2019-02-27 17:38:00,17.1,5706770000000
West Hannah,2019-04-19 01:06:00,37.78,2273050000000
East Marymouth,2019-03-29 08:36:00,37.6,6370860000000
New Raymond,2019-02-25 21:40:00,20.44,5984510000000
Lake Robertside,2019-01-11 20:17:00,46.51,6574330000000
Josephside,2019-03-30 09:45:00,44.74,5592690000000
Brandonfort,2019-01-14 12:35:00,28.02,8100260000000
Josephside,2019-02-07 06:56:00,31.94,3185690000000
New Raymond,2019-03-21 01:45:00,22.12,6031760000000
Lewisland,2019-02-14 17:38:00,42.31,580386000000
East Kentstad,2019-01-22 20:43:00,35.01,8750870000000
Myersshire,2019-04-29 06:08:00,17.99,1127100000000
Myersshire,2019-01-10 06:32:00,45.81,7014260000000
Lewisland,2019-01-30 15:08:00,32.4,5099210000000
West Hannah,2019-03-22 20:18:00,25.86,7624910000000
North Richardhaven,2019-02-18 10:21:00,41.54,4267380000000
New Olivia,2019-03-29 02:52:00,44.12,7724470000000
New Shannonberg,2019-03-19 08:13:00,25.46,374753000000
Barronchester,2019-05-05 04:03:00,30.38,2281520000000
Nicolechester,2019-02-09 12:26:00,40.83,85473064902
New Raymond,2019-03-18 12:07:00,36.26,3151410000000
New Raymond,2019-05-03 12:23:00,48.56,9495030000000
Victoriaport,2019-04-21 15:21:00,12.13,3313120000000
South Teresa,2019-01-29 12:51:00,38.47,5746180000000
North Richardhaven,2019-04-07 00:32:00,36.32,5014290000000
East Aaronbury,2019-03-19 10:43:00,20.04,4117470000000
South Teresa,2019-02-23 04:35:00,46.02,4623130000000
Bethanyland,2019-04-01 22:04:00,38.71,8221080000000
Lake Scott,2019-01-10 11:08:00,37.96,8130670000000
East Marymouth,2019-01-16 15:44:00,46.2,1181970000000
North Jeffrey,2019-02-04 22:35:00,29.87,7909570000000
Rodriguezview,2019-03-27 19:44:00,49.65,8748960000000
Bethanyland,2019-03-15 19:42:00,37.09,6243190000000
East Kentstad,2019-05-01 17:35:00,39.29,1986610000000
Myersshire,2019-01-06 11:43:00,22.8,499304000000
Lake Robertside,2019-03-05 11:48:00,29.12,4058490000000
Sotoville,2019-03-29 22:38:00,34.97,7313960000000
South Brenda,2019-04-28 04:21:00,27.86,5857210000000
Port Shane,2019-04-09 15:34:00,27.66,4022340000000
Lake Omar,2019-03-26 05:52:00,48.26,5014090000000
Lake Robertside,2019-04-30 20:45:00,22.26,202043000000
Lake Robertside,2019-03-18 08:04:00,44.21,9839850000000
South Brenda,2019-04-21 03:08:00,17.8,3500920000000
North Timothy,2019-04-06 10:06:00,38.39,4781270000000
Nicolechester,2019-04-10 04:41:00,38.08,8122090000000
Port Shane,2019-04-23 16:05:00,42.26,8341980000000
New Shannonberg,2019-04-20 02:52:00,30.82,6829640000000
Veronicaberg,2019-01-19 23:24:00,19.28,2351080000000
West Hannah,2019-01-09 03:44:00,14.41,1044910000000
Port Shane,2019-03-02 12:06:00,14.95,2803200000000
Nicolechester,2019-03-08 19:51:00,16.35,1045800000000
Victoriaport,2019-04-22 12:38:00,16.31,6069170000000
New Raymond,2019-01-05 17:58:00,22.5,7832890000000
New Shannonberg,2019-02-01 04:31:00,34.09,8588720000000
East Marymouth,2019-04-27 05:31:00,36.11,8307460000000
Williamsonville,2019-01-09 23:59:00,48.73,6507710000000
East Kentstad,2019-04-19 21:05:00,22.42,1136560000000
Victoriaport,2019-02-02 19:14:00,25.68,8997390000000
New Raymond,2019-01-02 15:38:00,45.32,8881110000000
Victoriaport,2019-04-02 17:12:00,12.19,6988300000000
Barronchester,2019-04-25 19:11:00,36.13,2660180000000
Brandonfort,2019-04-08 20:02:00,35.64,6109530000000
Lewishaven,2019-04-19 01:08:00,21.92,7108990000000
Brandonfort,2019-03-22 16:17:00,38.66,4748540000000
Port Shane,2019-03-26 04:33:00,19.03,6010400000000
East Marymouth,2019-03-21 11:01:00,17.43,1621340000000
New Shannonberg,2019-01-15 12:26:00,35.34,7445880000000
New Shannonberg,2019-05-05 05:25:00,16.77,8389780000000
Lake Ann,2019-02-14 17:13:00,42.13,6192400000000
Victoriaport,2019-03-14 03:47:00,16.5,7106910000000
North Richardhaven,2019-01-22 14:55:00,18.45,2627730000000
Rodriguezview,2019-04-20 00:03:00,23.58,3289960000000
Grayville,2019-04-06 03:38:00,18.11,6203770000000
Lake Robertside,2019-01-13 18:22:00,28.37,5199680000000
West Hannah,2019-02-01 02:36:00,33.85,8296560000000
New Olivia,2019-02-05 19:25:00,47.15,7736820000000
Grayville,2019-04-28 11:40:00,43.22,6018910000000
Port Shane,2019-03-15 12:09:00,31.58,2552980000000
Myersshire,2019-03-26 11:33:00,28.71,2180650000000
Lake Ann,2019-04-30 11:42:00,14.56,5470770000000
Colemanland,2019-04-20 02:52:00,20.83,2981570000000
West Kimmouth,2019-01-04 10:24:00,20.69,1687210000000
Lake Ann,2019-03-06 08:49:00,13.61,1257550000000
Lake Scott,2019-04-29 22:08:00,25.75,4959510000000
Mezachester,2019-03-25 12:57:00,21.89,2294830000000
Brandonfort,2019-05-02 03:14:00,48.63,4443580000000
Lake Scott,2019-03-26 08:40:00,26.24,1980310000000
Veronicaberg,2019-04-24 19:16:00,49.45,5877630000000
Lewisland,2019-01-25 20:46:00,32.38,8332230000000
Lake Scott,2019-05-07 12:33:00,21.72,7626060000000
East Marymouth,2019-04-03 12:18:00,26.93,3384030000000
Sotoville,2019-04-22 01:33:00,46.5,7088150000000
North Richardhaven,2019-03-03 06:14:00,18.17,3252030000000
New Shannonberg,2019-02-09 04:01:00,37.52,3107910000000
New Raymond,2019-05-01 05:16:00,14.2,1535090000000
Brandonfort,2019-01-02 01:41:00,49.95,1298470000000
Lake Scott,2019-01-03 17:02:00,47.97,8024880000000
Nicolechester,2019-05-02 19:37:00,36.59,6821450000000
East Marymouth,2019-05-01 20:10:00,13.17,9052670000000
Myersshire,2019-01-25 05:27:00,35.65,3459460000000
Nicolechester,2019-03-04 03:06:00,27.67,1790410000000
Davidfurt,2019-01-05 13:42:00,31.48,1953920000000
Josephside,2019-03-12 19:25:00,29.47,1697180000000
Myersshire,2019-01-02 16:59:00,33.62,6489720000000
Sotoville,2019-01-25 06:31:00,24.13,7372160000000
Veronicaberg,2019-02-02 03:49:00,26.42,8456790000000
Josephside,2019-01-18 06:31:00,33.07,7129660000000
Rodriguezview,2019-02-17 14:10:00,22.76,2750370000000
Lewisland,2019-04-08 19:51:00,35.16,5715570000000
Sotoville,2019-04-23 20:31:00,34.87,99483095214
Davidfurt,2019-01-17 17:58:00,28.28,6647860000000
Mezachester,2019-01-22 00:59:00,40.67,1956900000000
Josephside,2019-03-03 19:43:00,17.39,1280380000000
Mezachester,2019-03-18 02:32:00,40.81,9431150000000
New Shannonberg,2019-02-26 12:23:00,16.39,1105940000000
East Marymouth,2019-03-08 04:55:00,43.79,1703170000000
South Brenda,2019-01-19 00:13:00,44.36,6108190000000
Colemanland,2019-03-05 04:33:00,13.39,8894920000000
New Shannonberg,2019-05-03 21:53:00,34.08,1767830000000
East Aaronbury,2019-03-16 11:15:00,20.59,6153020000000
East Aaronbury,2019-01-27 09:53:00,28.56,5981080000000
East Danielview,2019-02-25 03:54:00,26.33,513607000000
Barronchester,2019-03-31 06:05:00,44.24,1252890000000
Mezachester,2019-04-26 03:30:00,30.75,3181640000000
South Teresa,2019-04-02 04:02:00,23.78,295848000000
East Kentstad,2019-03-24 02:53:00,31.53,1907260000000
Brandonfort,2019-03-19 05:49:00,45.52,201086000000
New Shannonberg,2019-05-07 07:08:00,20.52,8313700000000
Grayville,2019-02-19 19:52:00,19.52,9233980000000
South Teresa,2019-03-28 04:27:00,17.5,9665110000000
East Marymouth,2019-03-12 10:46:00,38.26,5237670000000
Lake Robertside,2019-04-10 03:39:00,34.14,9363510000000
Colemanland,2019-03-02 02:11:00,36.81,116924000000
South Brenda,2019-01-10 00:17:00,47.52,3069090000000
Lewisland,2019-01-28 11:38:00,35.6,9368250000000
New Raymond,2019-01-15 12:51:00,47.01,3568110000000
North Richardhaven,2019-01-01 14:52:00,31.15,7188580000000
Josephside,2019-04-17 05:45:00,32.72,6317910000000
Nicolechester,2019-04-05 01:38:00,19.57,1109470000000
Veronicaberg,2019-01-18 10:33:00,33.04,4341350000000
Colemanland,2019-02-20 04:19:00,43.09,8700310000000
Lewishaven,2019-04-20 03:54:00,21.23,8139520000000
Mezachester,2019-01-06 02:08:00,39.83,8422380000000
Williamsonville,2019-02-01 17:54:00,38.9,1247990000000
Josephside,2019-01-17 18:16:00,35.68,4973370000000
New Olivia,2019-04-17 19:11:00,30.81,1521290000000
East Marymouth,2019-01-27 12:18:00,43.06,6911380000000
Lewishaven,2019-04-27 02:28:00,14.01,6524980000000
North Richardhaven,2019-01-28 23:31:00,21.85,3776620000000
New Raymond,2019-03-08 17:43:00,34.45,8895710000000
South Teresa,2019-04-19 07:57:00,17.27,6681700000000
Lake Ann,2019-05-07 20:40:00,24.89,7356790000000
West Kimmouth,2019-01-13 20:10:00,19.47,6504880000000
East Marymouth,2019-04-12 06:51:00,33.18,9393260000000
North Jeffrey,2019-02-28 08:46:00,31.14,6795700000000
Myersshire,2019-01-26 11:16:00,49.22,1973930000000
Williamsonville,2019-01-17 01:26:00,28.65,6114930000000
Victoriaport,2019-01-20 17:06:00,38.74,120114000000
West Hannah,2019-04-19 21:55:00,24.58,2158780000000
Williamsonville,2019-02-12 17:54:00,26.49,8222480000000
Lake Omar,2019-04-06 20:29:00,40.55,8969990000000
East Marymouth,2019-04-02 01:04:00,20,9372930000000
Brandonfort,2019-04-07 00:42:00,35.76,2965850000000
Lake Ann,2019-01-15 19:40:00,28.15,3602890000000
Lake Robertside,2019-01-23 00:24:00,46.83,3574540000000
Brandonfort,2019-02-06 02:32:00,35.41,5053220000000
New Olivia,2019-03-27 01:37:00,34.65,7345280000000
Veronicaberg,2019-01-08 16:01:00,30.66,7838730000000
New Shannonberg,2019-04-20 03:18:00,41.85,5509090000000
Grayville,2019-03-14 23:10:00,25.12,3752250000000
South Teresa,2019-03-12 05:26:00,23.46,844457000000
South Brenda,2019-02-19 12:50:00,29.37,676015000000
Lewisland,2019-01-07 17:32:00,17.57,3766610000000
Lake Robertside,2019-02-05 03:17:00,21.45,3670280000000
West Hannah,2019-02-18 14:27:00,40.22,8806340000000
West Kimmouth,2019-02-08 21:11:00,27.93,652477000000
East Marymouth,2019-02-21 19:36:00,41.21,2452240000000
Grayville,2019-02-13 06:07:00,48.59,4964950000000
New Olivia,2019-03-05 22:01:00,19.21,8459790000000
North Timothy,2019-04-29 23:10:00,29.39,6609340000000
East Kentstad,2019-01-26 04:48:00,39.19,9309350000000
East Danielview,2019-04-19 10:36:00,28.28,149456000000
Veronicaberg,2019-02-05 20:42:00,46.91,3271890000000
West Hannah,2019-02-06 20:06:00,18.33,1404490000000
West Hannah,2019-02-16 20:00:00,20.35,7960860000000
Port Shane,2019-03-17 05:25:00,20.74,7228720000000
East Marymouth,2019-03-06 14:00:00,35.95,5147280000000
Veronicaberg,2019-04-25 18:21:00,24.51,6528960000000
Lewisland,2019-01-25 11:35:00,44.61,7557980000000
West Kimmouth,2019-03-16 18:10:00,35.36,6758290000000
North Timothy,2019-04-20 07:06:00,46.24,2785450000000
New Olivia,2019-01-27 12:15:00,46.97,3200700000000
West Hannah,2019-03-25 02:14:00,40.11,4496370000000
Lake Ann,2019-01-24 06:29:00,32.31,2985170000000
Myersshire,2019-03-15 08:22:00,15.71,2813570000000
New Raymond,2019-02-28 07:10:00,17.09,4633370000000
South Teresa,2019-02-12 02:44:00,33.19,757892000000
North Timothy,2019-01-22 02:35:00,48.45,5696830000000
East Danielview,2019-04-07 06:31:00,18.98,6294120000000
Lake Scott,2019-01-30 02:27:00,48.78,1362380000000
Grayville,2019-04-14 21:00:00,49.85,9370120000000
South Teresa,2019-03-25 01:20:00,17.99,7613760000000
Lake Robertside,2019-04-01 03:17:00,28.07,1677400000000
Barronchester,2019-03-02 23:36:00,36.49,4031570000000
Nicolechester,2019-05-02 19:48:00,23.06,5828380000000
Lewishaven,2019-01-15 15:04:00,22.44,9661340000000
Lake Omar,2019-02-26 11:53:00,12.49,4144930000000
Victoriaport,2019-01-23 19:59:00,27.09,332811000000
Williamsonville,2019-03-19 08:30:00,44.85,9120220000000
South Brenda,2019-01-03 21:29:00,19.99,5348020000000
New Olivia,2019-01-25 12:12:00,39.12,7574710000000
New Raymond,2019-05-03 08:35:00,13.36,8610490000000
West Kimmouth,2019-02-06 00:42:00,13.59,8837910000000
West Hannah,2019-05-05 07:51:00,36.08,1865980000000
East Aaronbury,2019-04-19 17:18:00,29.27,7201710000000
Lewisland,2019-03-10 02:11:00,40.27,6284440000000
North Timothy,2019-01-14 16:59:00,15.06,1236750000000
Rodriguezview,2019-02-15 10:47:00,45.4,520469000000
North Jeffrey,2019-03-07 02:57:00,29.34,2592270000000
Josephside,2019-02-22 14:39:00,16.97,1757960000000
Grayville,2019-01-03 13:04:00,12.6,8663430000000
West Kimmouth,2019-03-07 22:30:00,29.43,7680300000000
Davidfurt,2019-03-26 04:20:00,28.69,5103500000000
South Brenda,2019-01-16 03:08:00,20.27,3318230000000
North Timothy,2019-01-17 20:12:00,40.87,1506044208
North Richardhaven,2019-03-14 00:49:00,13.09,5413690000000
New Raymond,2019-03-17 04:31:00,18.09,5034860000000
North Jeffrey,2019-02-28 05:55:00,46.4,7546970000000
Lake Scott,2019-02-18 01:12:00,38.47,1402630000000
Colemanland,2019-01-01 00:46:00,47.74,2215910000000
Lake Robertside,2019-03-27 08:12:00,29.07,2044760000000
West Hannah,2019-01-27 19:15:00,22.42,3204380000000
Bethanyland,2019-02-11 17:43:00,23.06,4374740000000
Bethanyland,2019-05-03 04:50:00,40.85,6700640000000
New Olivia,2019-04-10 06:25:00,30.41,7894640000000
North Timothy,2019-02-25 00:01:00,22.27,8604430000000
West Kimmouth,2019-01-17 09:19:00,24.22,8376240000000
Lewishaven,2019-03-02 07:48:00,33.22,810002000000
Grayville,2019-02-18 10:30:00,12.55,999956000000
East Marymouth,2019-05-04 23:18:00,39.07,4459300000000
Davidfurt,2019-03-15 05:02:00,48.34,2406100000000
Sotoville,2019-01-01 02:07:00,24.07,7827430000000
Mezachester,2019-04-29 16:20:00,28.43,7285300000000
Veronicaberg,2019-01-20 05:00:00,22.02,4110340000000
Lewishaven,2019-01-02 17:52:00,20.68,8843800000000
Josephside,2019-03-19 17:33:00,37.42,6758440000000
West Kimmouth,2019-04-05 11:36:00,28.07,3866900000000
New Raymond,2019-03-06 17:11:00,15.53,6118320000000
Barronchester,2019-04-07 14:43:00,21.95,9355810000000
South Teresa,2019-02-24 16:51:00,48.8,8243170000000
Lake Robertside,2019-01-14 19:24:00,21.46,2932610000000
Josephside,2019-02-07 20:52:00,15.98,6788920000000
West Hannah,2019-02-17 17:21:00,12.6,2728500000000
South Brenda,2019-03-23 02:01:00,40.53,2619640000000
Williamsonville,2019-02-19 07:48:00,22.23,1784160000000
New Raymond,2019-01-07 10:02:00,28.74,4252850000000
Brandonfort,2019-01-11 16:25:00,37.35,8701940000000
Colemanland,2019-02-21 22:04:00,30.97,4046530000000
South Teresa,2019-04-19 20:01:00,34.93,9233160000000
Myersshire,2019-03-25 08:26:00,18.16,2364250000000
East Danielview,2019-03-02 02:47:00,14.32,2106100000000
